StageAreaKeyT ,transaction_id,product_id,customer_id,transaction_date ,online_order,order_status,brand,product_line ,product_class,product_size ,list_price ,standard_cost,product_first_sold_date
219,219,2,3307,2017-11-13,FALSE,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
220,220,10,1502,2017-09-04,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.6800000000001,363.25,2014-03-03
221,221,35,936,2017-08-05,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2008-03-19
222,222,8,939,2017-08-07,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.1300000000001,2011-04-16
223,223,2,2698,2017-11-30,FALSE,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
224,224,69,579,2017-04-25,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.3099999999999,795.10000000000002,2011-01-10
225,225,54,2036,2017-03-30,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.8399999999999,13.44,2015-10-18
226,226,8,3077,2017-10-03,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.1300000000001,2011-04-16
227,227,86,369,2017-03-16,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.06999999999999,2013-06-09
228,228,13,821,2017-04-04,TRUE,Approved,Solex,Standard,medium,medium,1163.8900000000001,589.26999999999998,2016-07-09
229,229,19,2687,2017-03-13,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
230,230,86,681,2017-12-23,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.06999999999999,2013-06-09
231,231,46,37,2017-12-08,TRUE,Approved,Solex,Standard,low,medium,1289.8499999999999,74.510000000000005,2001-11-25
232,232,30,3002,2017-04-08,FALSE,Approved,Solex,Standard,high,medium,748.16999999999996,448.89999999999998,1991-11-10
233,233,92,396,2017-01-09,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.3599999999999,2002-10-10
234,234,71,550,2017-01-09,TRUE,Approved,Solex,Standard,high,large,1842.9200000000001,1105.75,2016-12-06
235,235,77,1605,2017-02-07,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.6400000000001,108.76000000000001,2007-12-11
236,236,7,2325,2017-08-31,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43000000000001,2003-08-05
237,237,23,1420,2017-11-03,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1999-06-23
238,238,12,3099,2017-08-10,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.1500000000001,161.59999999999999,2010-05-05
239,239,61,1645,2017-01-10,TRUE,Approved,OHM Cycles,Standard,low,medium,71.159999999999997,56.93,2012-05-18
240,240,21,546,2017-11-23,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74000000000001,2011-05-07
241,241,86,2885,2017-03-27,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.06999999999999,2013-06-09
242,242,57,2740,2017-04-12,FALSE,Approved,WeareA2B,Touring,medium,large,1890.3900000000001,260.13999999999999,1991-01-21
243,243,63,3166,2017-11-13,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.590000000000003,1998-12-17
244,244,63,3487,2017-12-20,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.590000000000003,1998-12-17
245,245,33,2890,2017-09-22,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.4400000000001,1167.1800000000001,1992-10-11
246,246,98,3370,2017-01-22,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.38999999999999,215.03,1991-05-06
247,247,15,3393,2017-01-29,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
248,248,57,2410,2017-07-21,FALSE,Approved,WeareA2B,Touring,medium,large,1890.3900000000001,260.13999999999999,1991-01-21
249,249,61,3466,2017-10-02,TRUE,Approved,OHM Cycles,Standard,low,medium,71.159999999999997,56.93,2012-05-18
250,250,48,1454,2017-11-25,FALSE,Cancelled,WeareA2B,Standard,medium,medium,1762.96,950.51999999999998,2012-06-04
251,251,63,1967,2017-11-04,,Approved,Solex,Standard,medium,medium,1483.2,99.590000000000003,1998-12-17
252,252,78,3089,2017-03-12,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48000000000002,2004-07-25
253,253,2,3123,2017-12-30,FALSE,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
254,254,67,2692,2017-07-26,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.04999999999995,376.83999999999997,2005-10-22
255,255,67,2801,2017-01-04,TRUE,Cancelled,Norco Bicycles,Road,medium,medium,544.04999999999995,376.83999999999997,2005-10-22
256,256,13,1580,2017-10-22,TRUE,Approved,Solex,Standard,medium,medium,1163.8900000000001,589.26999999999998,2016-07-09
257,257,65,352,2017-03-22,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69000000000005,2015-05-21
258,258,49,1777,2017-06-15,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.50999999999999,400.13,1997-10-04
259,259,87,142,2017-06-07,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9000000000001,44.710000000000001,2000-05-22
260,260,31,3393,2017-12-28,FALSE,Approved,WeareA2B,Standard,medium,medium,752.63999999999999,205.36000000000001,2002-03-22
261,261,17,599,2017-09-05,FALSE,Approved,Solex,Standard,high,medium,1024.6600000000001,614.79999999999995,1996-11-09
262,262,91,1258,2017-01-18,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,1999-07-26
263,263,53,3405,2017-10-22,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.9300000000001,764.96000000000004,2009-03-08
264,264,38,3198,2017-01-30,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.50999999999999,2011-03-16
265,265,20,834,2017-06-26,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.8099999999999,1580.47,1996-04-05
266,266,44,3467,2017-07-11,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.6400000000001,108.76000000000001,2011-05-09
267,267,69,3436,2017-08-13,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.3099999999999,795.10000000000002,2011-01-10
268,268,68,1516,2017-08-27,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9000000000001,44.710000000000001,1995-10-24
269,269,11,2833,2017-01-25,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.8099999999999,1580.47,2014-03-03
270,270,2,2362,2017-02-13,FALSE,Approved,Giant Bicycles,Road,low,small,590.25999999999999,525.33000000000004,2010-11-05
271,271,27,2337,2017-11-07,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2010-06-07
272,272,0,2149,2017-04-30,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
273,273,81,2133,2017-05-19,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45000000000005,521.94000000000005,1991-07-10
274,274,6,360,2017-05-26,TRUE,Approved,Solex,Standard,high,medium,748.16999999999996,448.89999999999998,1991-11-10
275,275,76,2969,2017-03-02,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-29
276,276,18,1720,2017-04-28,FALSE,Approved,Solex,Standard,medium,medium,575.26999999999998,431.44999999999999,2013-03-12
277,277,18,2904,2017-03-23,FALSE,Approved,Solex,Standard,medium,medium,575.26999999999998,431.44999999999999,2013-03-12
278,278,9,754,2017-03-06,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.1400000000001,1082.3599999999999,1991-08-05
279,279,35,1826,2017-04-25,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2008-03-19
280,280,93,2487,2017-08-04,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.1700000000001,874.89999999999998,2006-02-02
281,281,40,2815,2017-02-18,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
282,282,1,541,2017-04-05,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82000000000005,2012-09-15
283,283,16,302,2017-03-29,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.9200000000001,1479.1099999999999,2010-05-05
284,284,44,2024,2017-03-10,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.6400000000001,108.76000000000001,2011-05-09
285,285,48,142,2017-07-27,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.51999999999998,2012-06-04
286,286,56,768,2017-07-08,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86000000000001,137.90000000000001,1991-01-21
287,287,36,2147,2017-07-02,TRUE,Approved,Solex,Standard,low,medium,945.03999999999996,507.57999999999998,1995-12-19
288,288,36,529,2017-11-20,TRUE,Approved,Solex,Standard,low,medium,945.03999999999996,507.57999999999998,1995-12-19
289,289,13,825,2017-02-23,FALSE,Approved,Solex,Standard,medium,medium,1163.8900000000001,589.26999999999998,2016-07-09
290,290,55,624,2017-05-04,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
291,291,38,2302,2017-07-11,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.50999999999999,2011-03-16
292,292,64,3380,2017-10-28,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.3599999999999,1759.8499999999999,2011-08-24
293,293,0,314,2017-11-19,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
294,294,79,1079,2017-08-25,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.5799999999999,818.00999999999999,2003-09-09
295,295,11,1643,2017-01-20,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.8099999999999,1580.47,2014-03-03
296,296,91,1524,2017-03-14,TRUE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,1999-07-26
297,297,18,3205,2017-04-14,TRUE,Approved,Solex,Standard,medium,medium,575.26999999999998,431.44999999999999,2013-03-12
298,298,17,2860,2017-11-20,TRUE,Approved,Solex,Standard,high,medium,1024.6600000000001,614.79999999999995,1996-11-09
299,299,13,772,2017-05-24,FALSE,Approved,Solex,Standard,medium,medium,1163.8900000000001,589.26999999999998,2016-07-09
300,300,4,323,2017-03-25,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.1300000000001,677.48000000000002,2011-04-16
301,301,78,2530,2017-03-24,,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48000000000002,2004-07-25
302,302,42,2426,2017-03-17,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9000000000001,2008-03-19
303,303,48,1883,2017-11-18,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.51999999999998,2012-06-04
304,304,12,2745,2017-07-04,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.1500000000001,161.59999999999999,2010-05-05
305,305,77,2819,2017-04-01,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.6400000000001,108.76000000000001,2007-12-11
306,306,25,792,2017-12-13,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.64999999999998,1993-05-26
307,307,35,923,2017-04-20,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2008-03-19
308,308,7,3353,2017-07-21,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43000000000001,2003-08-05
309,309,68,3394,2017-11-27,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9000000000001,44.710000000000001,1995-10-24
310,310,75,3213,2017-10-21,FALSE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95000000000005,2006-05-22
311,311,77,3260,2017-07-03,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.6400000000001,108.76000000000001,2007-12-11
312,312,1,1015,2017-04-12,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82000000000005,2012-09-15
313,313,81,2266,2017-01-25,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45000000000005,521.94000000000005,1991-07-10
314,314,6,58,2017-08-20,TRUE,Approved,Solex,Standard,high,medium,748.16999999999996,448.89999999999998,1991-11-10
315,315,40,3118,2017-12-18,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
316,316,62,1414,2017-01-08,FALSE,Approved,Solex,Standard,medium,medium,478.16000000000003,298.72000000000003,1993-06-23
317,317,90,2202,2017-06-19,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.00999999999999,290.41000000000003,2005-05-10
318,318,32,2144,2017-05-31,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.70000000000005,211.37,2003-03-18
319,319,65,1033,2017-09-10,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69000000000005,2015-05-21
320,320,15,2157,2017-06-20,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
321,321,36,1097,2017-01-23,FALSE,Approved,Solex,Standard,low,medium,945.03999999999996,507.57999999999998,1995-12-19
322,322,12,2757,2017-04-19,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.1500000000001,161.59999999999999,2010-05-05
323,323,67,87,2017-08-11,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.04999999999995,376.83999999999997,2005-10-22
324,324,87,2049,2017-11-10,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9000000000001,44.710000000000001,2000-05-22
325,325,62,952,2017-11-14,TRUE,Approved,Solex,Standard,medium,medium,478.16000000000003,298.72000000000003,1993-06-23
326,326,55,1745,2017-01-20,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
327,327,1,40,2017-09-05,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82000000000005,2012-09-15
328,328,98,372,2017-10-17,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.38999999999999,215.03,1991-05-06
329,329,79,1627,2017-11-08,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.5799999999999,818.00999999999999,2003-09-09
330,330,1,444,2017-11-15,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82000000000005,2012-09-15
331,331,61,217,2017-05-23,FALSE,Approved,OHM Cycles,Standard,low,medium,71.159999999999997,56.93,2012-05-18
332,332,71,1656,2017-02-08,TRUE,Approved,Solex,Standard,high,large,1842.9200000000001,1105.75,2016-12-06
333,333,58,485,2017-12-16,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.51999999999998,141.40000000000001,1993-06-23
334,334,86,2252,2017-02-21,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.06999999999999,2013-06-09
335,335,95,3103,2017-01-11,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.55999999999995,528.42999999999995,2016-03-29
336,336,55,506,2017-05-10,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
337,337,82,1615,2017-10-30,,Approved,Norco Bicycles,Standard,high,medium,1148.6400000000001,689.17999999999995,2005-05-10
338,338,32,1881,2017-02-01,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.70000000000005,211.37,2003-03-18
339,339,65,2903,2017-04-12,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69000000000005,2015-05-21
340,340,49,1274,2017-12-16,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.50999999999999,400.13,1997-10-04
341,341,1,1443,2017-08-27,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82000000000005,2012-09-15
342,342,24,2091,2017-03-14,FALSE,Approved,Solex,Road,medium,large,1777.8,820.77999999999997,2011-05-07
343,343,61,1478,2017-11-03,,Approved,OHM Cycles,Standard,low,medium,71.159999999999997,56.93,2012-05-18
344,344,7,1493,2017-09-07,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43000000000001,2003-08-05
345,345,84,1614,2017-03-21,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.13999999999999,1993-04-20
346,346,48,476,2017-07-19,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.51999999999998,2012-06-04
347,347,16,1777,2017-12-04,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.9200000000001,1479.1099999999999,2010-05-05
348,348,40,940,2017-11-08,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.1900000000001,598.75999999999999,2003-07-21
349,349,100,2930,2017-10-20,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.5899999999999,206.34999999999999,1991-05-06
350,350,27,2354,2017-10-26,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.40000000000001,2010-06-07
351,351,59,1582,2017-06-15,FALSE,Approved,Solex,Standard,medium,large,1061.5599999999999,733.58000000000004,1993-07-20
352,352,34,416,2017-06-19,FALSE,Approved,Norco Bicycles,Road,high,large,774.52999999999997,464.72000000000003,2003-03-18
353,353,18,1013,2017-04-20,TRUE,Approved,Solex,Standard,medium,medium,575.26999999999998,431.44999999999999,2013-03-12
354,354,83,533,2017-11-14,FALSE,Approved,Solex,Touring,medium,large,2083.9400000000001,675.02999999999997,2013-09-16
355,355,82,968,2017-03-22,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.6400000000001,689.17999999999995,2005-05-10
356,356,88,727,2017-09-07,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.9200000000001,1479.1099999999999,1993-07-15
357,357,77,1160,2017-04-13,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.6400000000001,108.76000000000001,2007-12-11
358,358,6,3425,2017-06-12,TRUE,Approved,Solex,Standard,high,medium,748.16999999999996,448.89999999999998,1991-11-10
359,359,10,1614,2017-10-11,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.6800000000001,363.25,2014-03-03
360,360,69,2140,2017-04-26,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.3099999999999,795.10000000000002,2011-01-10
361,361,15,2589,2017-01-31,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
362,362,7,2920,2017-09-22,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43000000000001,2003-08-05
363,363,73,62,2017-08-14,TRUE,Approved,Solex,Standard,medium,medium,1945.4300000000001,333.18000000000001,2002-08-31
364,364,32,1112,2017-09-13,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.70000000000005,211.37,2003-03-18
365,365,39,1995,2017-03-05,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48000000000002,1997-05-10
366,366,28,1965,2017-08-22,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.1400000000001,1082.3599999999999,1991-08-05
367,367,0,1614,2017-10-03,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
368,368,25,366,2017-01-24,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.64999999999998,1993-05-26
369,369,32,2682,2017-07-29,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.70000000000005,211.37,2003-03-18
370,370,78,2993,2017-03-08,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48000000000002,2004-07-25
371,371,44,1887,2017-08-28,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.6400000000001,108.76000000000001,2011-05-09
372,372,56,1692,2017-08-16,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86000000000001,137.90000000000001,1991-01-21
373,373,1,1927,2017-06-24,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82000000000005,2012-09-15
374,374,15,2567,2017-07-03,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74000000000001,748.89999999999998,2005-12-07
375,375,17,3276,2017-05-07,TRUE,Approved,Solex,Standard,high,medium,1024.6600000000001,614.79999999999995,1996-11-09
376,376,0,1808,2017-09-02,FALSE,Approved,Solex,Standard,medium,medium,100.34999999999999,75.260000000000005,2004-01-16
377,377,7,2368,2017-10-17,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43000000000001,2003-08-05
378,378,53,470,2017-10-27,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.9300000000001,764.96000000000004,2009-03-08
379,379,20,3270,2017-03-03,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.8099999999999,1580.47,1996-04-05
380,380,3,1683,2017-08-20,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.4699999999998,388.92000000000002,2012-09-15
381,381,14,880,2017-09-18,TRUE,Approved,Solex,Standard,high,large,1842.9200000000001,1105.75,1995-10-24
